week,year,Zone,Date,Total,"Not Surveyd",Surveyed,Present,Awaiting,"Valid Absent","without Uniform",Leave,Driver,"Night Shift",Evening,"Other Duty","Left Job",Retired,Death,"CNIC Mismatch",Transfer,Other
40,2017,IV,5-Oct-17,880,697,183,6,158,0,16,2,0,0,0,0,0,0,0,0,0,1
40,2017,JillaniPark,5-Oct-17,241,87,154,10,134,7,1,0,0,0,0,2,0,0,0,0,0,0
40,2017,PDLBC,5-Oct-17,409,271,138,4,132,1,0,0,0,0,0,0,0,0,0,0,0,1
40,2017,"Project Gulshan-e-Iqbal Park",5-Oct-17,212,151,61,10,45,1,1,0,0,0,0,0,0,0,0,0,0,4
40,2017,V,5-Oct-17,1003,571,432,16,401,9,2,0,0,0,0,0,0,0,0,0,1,3
40,2017,VI,5-Oct-17,251,83,168,0,157,4,7,0,0,0,0,0,0,0,0,0,0,0
40,2017,VII,5-Oct-17,309,228,81,0,74,4,3,0,0,0,0,0,0,0,0,0,0,0
40,2017,I,6-Oct-17,802,53,749,358,0,14,114,13,13,8,32,127,11,10,0,0,18,31
40,2017,GIP,7-Oct-17,235,0,235,87,0,5,13,3,0,9,46,4,39,1,0,0,13,15
40,2017,I,7-Oct-17,802,752,50,11,0,1,0,2,1,1,3,29,0,2,0,0,0,0
40,2017,JillaniPark,7-Oct-17,241,1,240,50,1,1,55,6,1,21,68,2,10,2,1,0,2,20
40,2017,PDLBC,7-Oct-17,409,0,409,268,0,7,19,4,4,8,14,14,31,2,0,0,10,28
40,2017,"Project Gulshan-e-Iqbal Park",7-Oct-17,213,0,213,83,0,6,26,10,1,13,40,3,5,2,0,0,10,14
41,2017,II,9-Oct-17,525,144,381,76,0,16,169,4,7,19,29,3,0,2,0,0,10,46
41,2017,III,9-Oct-17,733,218,515,329,2,22,26,4,2,13,21,3,40,1,1,0,12,39
41,2017,II,10-Oct-17,519,262,257,9,0,43,137,3,3,14,30,2,1,2,1,0,8,4
41,2017,III,10-Oct-17,727,513,214,145,0,6,5,0,2,9,7,2,24,0,0,0,2,12
41,2017,V,11-Oct-17,1002,313,689,239,0,16,104,8,7,20,34,32,3,20,0,0,2,204
41,2017,IV,12-Oct-17,879,760,119,42,0,4,37,1,0,10,11,7,3,0,1,0,3,0
41,2017,V,12-Oct-17,973,0,973,495,0,29,163,12,14,30,70,65,14,14,1,0,17,49
41,2017,IV,13-Oct-17,879,167,712,450,0,20,55,14,4,9,58,33,12,5,3,0,14,35
41,2017,VI,13-Oct-17,251,0,251,4,0,30,142,4,0,9,8,3,12,1,1,0,22,15
41,2017,GORs,14-Oct-17,370,0,370,62,0,4,117,1,3,1,3,28,9,1,0,0,2,139
41,2017,II,14-Oct-17,519,264,255,31,0,21,119,5,13,14,26,9,2,2,0,0,4,9
41,2017,IV,14-Oct-17,879,688,191,112,0,7,20,6,3,4,6,3,3,3,2,0,7,15
41,2017,VII,14-Oct-17,307,2,305,209,0,17,23,9,4,7,11,0,8,5,0,0,5,7
42,2017,I,16-Oct-17,802,4,798,410,0,53,128,13,7,6,0,93,9,15,0,0,17,47
42,2017,"Project Gulshan-e-Iqbal Park",16-Oct-17,208,0,208,139,0,5,28,3,0,0,1,0,4,1,0,0,14,13
42,2017,I,17-Oct-17,801,10,791,408,1,55,122,16,7,2,0,93,9,11,0,0,17,50
42,2017,VI,17-Oct-17,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2017,I,18-Oct-17,800,779,21,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2017,II,18-Oct-17,519,302,217,11,196,0,10,0,0,0,0,0,0,0,0,0,0,0
42,2017,III,18-Oct-17,728,56,672,13,645,0,14,0,0,0,0,0,0,0,0,0,0,0
42,2017,IV,18-Oct-17,875,853,22,6,5,3,7,0,0,0,0,0,0,0,0,0,0,1
42,2017,JillaniPark,18-Oct-17,242,23,219,26,161,0,30,0,0,0,0,0,0,0,0,0,0,2
42,2017,PDLBC,18-Oct-17,409,219,190,12,177,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2017,V,18-Oct-17,972,268,704,36,636,9,8,2,0,2,0,0,0,1,0,0,2,8
42,2017,VI,18-Oct-17,249,94,155,1,139,5,10,0,0,0,0,0,0,0,0,0,0,0
42,2017,VII,18-Oct-17,308,238,70,4,60,3,2,0,0,0,0,0,0,0,0,0,0,1
42,2017,GIP,19-Oct-17,234,0,234,23,180,3,16,0,0,1,0,0,0,0,0,0,1,10
42,2017,I,19-Oct-17,800,639,161,13,143,4,0,0,0,1,0,0,0,0,0,0,0,0
42,2017,II,19-Oct-17,519,289,230,19,168,13,14,1,0,0,0,0,0,0,0,0,9,6
42,2017,III,19-Oct-17,728,107,621,12,600,2,3,0,0,0,0,0,0,0,0,0,0,4
42,2017,IV,19-Oct-17,875,454,421,57,314,9,25,1,1,0,1,0,0,1,0,0,4,8
42,2017,JillaniPark,19-Oct-17,242,221,21,12,0,1,1,1,0,0,0,0,1,0,0,0,0,5
42,2017,PDLBC,19-Oct-17,409,322,87,6,78,2,1,0,0,0,0,0,0,0,0,0,0,0
42,2017,"Project Gulshan-e-Iqbal Park",19-Oct-17,208,130,78,24,20,2,13,0,0,0,0,0,0,0,0,0,3,16
42,2017,V,19-Oct-17,972,573,399,18,367,7,6,0,0,0,0,0,0,0,0,0,0,1
42,2017,VI,19-Oct-17,249,142,107,1,100,1,5,0,0,0,0,0,0,0,0,0,0,0
42,2017,VII,19-Oct-17,308,245,63,1,57,3,2,0,0,0,0,0,0,0,0,0,0,0
42,2017,II,20-Oct-17,521,0,521,119,0,31,295,4,10,19,0,8,1,4,1,0,15,14
42,2017,II,21-Oct-17,521,397,124,59,0,9,31,1,1,0,0,1,0,0,0,0,7,15
42,2017,VII,21-Oct-17,306,237,69,61,0,3,2,0,0,0,0,0,0,0,0,0,1,2
43,2017,V,23-Oct-17,974,0,974,465,0,50,169,14,15,35,61,28,14,16,1,0,14,92
43,2017,III,25-Oct-17,692,1,691,466,0,51,45,8,3,2,0,42,24,1,1,0,12,36
43,2017,PDLBC,25-Oct-17,394,0,394,269,0,13,13,7,3,0,0,40,15,0,0,0,5,29
43,2017,I,26-Oct-17,793,343,450,251,0,35,86,8,9,0,1,23,5,7,0,0,2,23
43,2017,VII,26-Oct-17,305,10,295,190,0,30,27,4,3,2,0,13,4,3,0,0,3,16
43,2017,I,27-Oct-17,793,505,288,221,0,9,16,4,1,0,0,18,4,2,0,0,3,10
43,2017,JillaniPark,27-Oct-17,241,2,239,62,0,4,85,7,0,1,0,28,14,1,3,0,2,32
43,2017,"Project Gulshan-e-Iqbal Park",27-Oct-17,205,0,205,125,0,7,22,11,0,0,0,2,2,1,0,0,11,24
43,2017,GIP,28-Oct-17,216,0,216,110,0,8,36,5,0,0,0,0,21,0,0,0,14,22
43,2017,GORs,28-Oct-17,356,0,356,115,0,1,137,2,3,2,0,20,16,1,0,0,3,56
43,2017,VI,28-Oct-17,247,6,241,3,0,30,151,7,1,0,0,2,15,1,1,0,16,14
44,2017,IV,30-Oct-17,865,15,850,529,0,51,145,22,5,0,3,18,11,8,4,0,20,34
44,2017,VII,31-Oct-17,305,212,93,78,0,8,5,0,0,0,0,0,1,0,0,0,0,1
44,2017,II,2-Nov-17,525,0,525,131,0,18,292,5,1,19,0,19,2,4,1,0,9,24
44,2017,PDLBC,2-Nov-17,394,0,394,293,0,14,21,7,3,7,0,13,13,0,0,0,6,17
44,2017,GIP,3-Nov-17,220,0,220,119,0,12,31,4,0,10,0,1,23,0,0,0,15,5
44,2017,GORs,3-Nov-17,355,223,132,65,0,7,28,2,2,2,0,14,5,1,0,0,2,4
44,2017,JillaniPark,3-Nov-17,241,2,239,56,0,9,106,2,1,23,0,5,11,0,4,0,2,20
44,2017,"Project Gulshan-e-Iqbal Park",3-Nov-17,205,5,200,127,0,4,13,8,0,15,0,2,2,1,0,0,11,17
44,2017,GIP,4-Nov-17,243,0,243,126,0,8,34,7,0,10,0,2,25,0,0,0,11,20
44,2017,III,4-Nov-17,706,1,705,448,0,57,41,8,3,24,0,50,28,3,1,0,16,26
44,2017,VII,4-Nov-17,311,116,195,113,0,20,31,8,2,4,0,2,6,3,0,0,1,5
45,2017,V,6-Nov-17,974,0,974,514,0,59,162,20,12,37,0,27,23,12,2,0,11,95
45,2017,IV,7-Nov-17,865,10,855,522,0,41,121,22,4,31,0,48,12,8,4,0,19,23
45,2017,VI,8-Nov-17,249,13,236,7,0,60,116,2,1,9,0,2,18,1,1,0,10,9
45,2017,VII,8-Nov-17,311,1,310,230,0,16,24,4,4,5,0,2,7,3,0,0,3,12
45,2017,GORs,9-Nov-17,357,0,357,94,0,5,163,4,6,1,0,12,16,1,0,0,2,53
45,2017,PDLBC,9-Nov-17,400,0,400,284,0,11,23,9,5,7,0,10,19,0,0,0,8,24
45,2017,JillaniPark,11-Nov-17,242,2,240,45,0,5,102,15,1,21,0,2,12,1,3,0,2,31
45,2017,"Project Gulshan-e-Iqbal Park",11-Nov-17,203,0,203,116,0,6,18,21,0,15,0,1,2,1,0,0,8,15
45,2017,VI,11-Nov-17,249,7,242,9,0,51,130,0,0,8,0,4,13,1,1,0,8,17
46,2017,I,13-Nov-17,793,5,788,464,0,61,114,21,14,9,0,31,10,12,0,0,14,38
46,2017,V,14-Nov-17,974,1,973,548,0,48,171,19,14,35,0,42,17,22,3,0,5,49
46,2017,GIP,15-Nov-17,246,0,246,131,0,8,25,11,0,10,0,0,25,0,0,0,13,23
46,2017,II,15-Nov-17,525,0,525,140,0,31,271,13,7,18,0,4,4,4,1,0,11,21
46,2017,IV,16-Nov-17,866,20,846,514,0,28,148,23,7,20,0,40,13,10,6,0,11,26
46,2017,"Project Gulshan-e-Iqbal Park",16-Nov-17,202,14,188,112,0,14,25,9,0,0,0,0,2,2,0,0,9,15
46,2017,III,17-Nov-17,709,1,708,466,0,39,56,5,4,25,0,13,31,2,2,1,16,48
46,2017,PDLBC,17-Nov-17,399,0,399,280,0,8,26,5,2,7,0,16,15,0,0,0,6,34
46,2017,VI,18-Nov-17,246,6,240,15,0,47,121,1,1,7,0,5,22,1,1,0,12,7
46,2017,VII,18-Nov-17,311,1,310,221,0,15,28,4,5,5,0,1,9,4,0,0,3,15
47,2017,I,20-Nov-17,788,5,783,494,0,45,104,25,8,9,0,20,11,14,0,0,13,40
47,2017,II,21-Nov-17,522,0,522,132,0,32,278,13,2,18,0,5,3,5,1,0,7,26
47,2017,PDLBC,21-Nov-17,400,0,400,281,0,5,32,5,2,9,0,4,21,1,0,0,8,32
47,2017,IV,22-Nov-17,868,478,390,194,0,36,97,10,3,7,0,7,9,3,4,0,2,18
47,2017,VII,22-Nov-17,310,1,309,214,0,19,26,10,5,5,0,2,9,5,0,0,2,12
47,2017,JillaniPark,23-Nov-17,242,22,220,51,0,9,105,9,1,2,0,1,8,3,3,0,4,24
47,2017,V,23-Nov-17,977,5,972,483,0,73,184,26,15,39,0,49,20,18,3,0,5,57
47,2017,VI,23-Nov-17,247,123,124,46,0,20,16,1,0,0,0,3,12,3,0,0,7,16
47,2017,I,24-Nov-17,776,55,721,446,0,39,116,23,12,8,0,20,1,11,0,0,13,32
47,2017,"Project Gulshan-e-Iqbal Park",24-Nov-17,202,15,187,109,0,7,32,11,1,0,0,1,1,2,0,0,8,15
47,2017,GORs,25-Nov-17,355,0,355,41,0,10,168,2,6,2,3,65,16,2,0,0,2,38
47,2017,III,25-Nov-17,707,0,707,431,0,58,50,10,5,24,37,6,34,1,2,1,17,31
47,2017,IV,25-Nov-17,866,827,39,34,0,0,2,1,0,0,0,0,0,0,0,0,0,2
48,2017,IV,27-Nov-17,866,835,31,4,0,7,5,0,0,13,0,0,0,0,0,0,0,2
48,2017,JillaniPark,27-Nov-17,243,2,241,46,0,16,90,13,1,21,0,2,11,1,3,0,3,34
48,2017,"Project Gulshan-e-Iqbal Park",27-Nov-17,202,14,188,99,0,15,28,18,1,0,0,0,1,2,0,0,8,16
48,2017,GIP,28-Nov-17,229,0,229,99,0,6,24,1,0,10,50,3,6,1,0,0,10,19
48,2017,I,28-Nov-17,776,578,198,88,0,12,54,7,1,3,14,11,0,3,0,0,1,4
48,2017,IV,28-Nov-17,866,264,602,395,0,19,118,18,2,7,1,0,13,4,1,0,11,13
48,2017,GIP,29-Nov-17,229,0,229,5,219,0,4,1,0,0,0,0,0,0,0,0,0,0
48,2017,I,29-Nov-17,776,671,105,2,96,3,3,0,0,0,0,0,0,0,0,0,0,1
48,2017,II,29-Nov-17,518,391,127,4,109,4,10,0,0,0,0,0,0,0,0,0,0,0
48,2017,III,29-Nov-17,708,67,641,12,617,6,4,0,0,0,0,0,0,0,0,0,1,1
48,2017,IV,29-Nov-17,866,688,178,13,135,3,8,2,1,0,12,0,0,0,0,0,1,3
48,2017,JillaniPark,29-Nov-17,243,220,23,12,0,3,3,2,0,0,0,0,1,0,0,0,0,2
48,2017,PDLBC,29-Nov-17,400,296,104,7,95,1,1,0,0,0,0,0,0,0,0,0,0,0
48,2017,"Project Gulshan-e-Iqbal Park",29-Nov-17,202,187,15,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,2017,V,29-Nov-17,978,512,466,11,427,12,12,1,0,0,0,0,0,0,0,0,0,3
48,2017,VI,29-Nov-17,223,109,114,4,107,2,1,0,0,0,0,0,0,0,0,0,0,0
48,2017,VII,29-Nov-17,303,262,41,0,37,3,1,0,0,0,0,0,0,0,0,0,0,0
48,2017,GIP,30-Nov-17,228,192,36,3,26,0,5,0,0,0,0,0,0,0,0,0,0,2
48,2017,I,30-Nov-17,776,676,100,2,92,1,4,1,0,0,0,0,0,0,0,0,0,0
48,2017,II,30-Nov-17,518,391,127,3,109,4,11,0,0,0,0,0,0,0,0,0,0,0
48,2017,III,30-Nov-17,708,67,641,10,617,3,10,0,0,0,0,0,0,0,0,0,1,0
48,2017,IV,30-Nov-17,866,688,178,14,135,5,6,2,1,0,12,0,0,0,0,0,1,2
48,2017,JillaniPark,30-Nov-17,243,102,141,13,112,6,5,0,0,0,0,0,1,0,0,0,0,4
48,2017,PDLBC,30-Nov-17,400,296,104,4,95,2,2,0,0,0,0,1,0,0,0,0,0,0
48,2017,"Project Gulshan-e-Iqbal Park",30-Nov-17,202,187,15,9,0,0,2,2,0,0,0,0,0,0,0,0,0,2
48,2017,V,30-Nov-17,978,516,462,18,421,6,11,1,0,0,2,0,0,0,0,0,0,3
48,2017,VI,30-Nov-17,223,109,114,1,107,2,4,0,0,0,0,0,0,0,0,0,0,0
48,2017,VII,30-Nov-17,303,262,41,1,37,2,1,0,0,0,0,0,0,0,0,0,0,0
49,2017,GIP,5-Dec-17,229,0,229,126,0,10,35,4,0,11,0,0,6,1,0,0,10,26
49,2017,JillaniPark,5-Dec-17,243,2,241,22,0,8,78,2,1,23,64,2,14,1,3,0,3,20
49,2017,"Project Gulshan-e-Iqbal Park",5-Dec-17,202,14,188,92,0,7,25,11,1,0,35,0,1,2,0,0,6,8
49,2017,III,6-Dec-17,703,2,701,459,0,37,33,5,6,26,34,15,36,2,2,0,18,28
49,2017,PDLBC,6-Dec-17,401,0,401,275,0,12,20,2,1,9,14,12,19,0,0,0,4,33
49,2017,III,7-Dec-17,700,559,141,81,0,12,11,0,2,4,6,2,9,1,1,0,1,11
49,2017,V,7-Dec-17,975,42,933,349,0,43,192,7,12,34,64,40,19,20,3,0,5,145
49,2017,I,8-Dec-17,780,4,776,474,0,22,117,20,13,8,37,17,5,13,0,0,10,40
49,2017,I,9-Dec-17,780,671,109,21,0,18,47,6,1,1,7,5,0,1,0,0,1,1
49,2017,V,9-Dec-17,975,837,138,63,0,42,10,0,4,2,4,5,4,1,1,0,0,2
50,2017,GIP,11-Dec-17,228,0,228,87,0,9,29,6,0,11,50,1,6,2,0,0,7,20
50,2017,V,11-Dec-17,975,78,897,341,0,56,174,15,12,34,62,33,19,15,3,0,7,126
50,2017,II,12-Dec-17,519,0,519,117,0,34,258,8,2,18,34,11,4,5,1,0,11,16
50,2017,VII,12-Dec-17,304,2,302,208,0,9,34,10,4,5,13,3,2,4,0,0,1,9
50,2017,IV,13-Dec-17,864,269,595,285,162,1,118,1,0,0,5,14,3,2,1,0,0,3
50,2017,IV,14-Dec-17,865,50,815,407,0,34,191,25,6,9,41,5,15,7,5,0,15,55
50,2017,GORs,15-Dec-17,353,0,353,61,0,8,181,1,7,2,2,43,15,2,0,0,2,29
50,2017,PDLBC,15-Dec-17,401,0,401,237,0,19,29,6,6,9,13,25,20,0,0,0,1,36
50,2017,VI,15-Dec-17,222,6,216,114,0,20,25,5,2,8,12,1,2,5,1,0,10,11
50,2017,"Project Gulshan-e-Iqbal Park",16-Dec-17,201,14,187,93,0,7,18,16,1,0,33,0,1,2,0,0,6,10
50,2017,V,16-Dec-17,976,2,974,399,0,75,184,27,16,34,67,47,19,29,3,0,6,68
51,2017,I,18-Dec-17,779,4,775,468,0,24,109,29,8,8,40,17,4,16,0,0,14,38
51,2017,GIP,19-Dec-17,216,0,216,95,0,3,26,7,0,12,45,3,0,0,0,0,6,19
51,2017,IV,19-Dec-17,836,58,778,379,0,43,161,16,7,9,40,78,4,1,0,0,14,26
51,2017,GIP,20-Dec-17,216,0,216,31,167,0,16,1,0,0,0,0,0,0,0,0,0,1
51,2017,GORs,20-Dec-17,335,271,64,0,62,2,0,0,0,0,0,0,0,0,0,0,0,0
51,2017,I,20-Dec-17,768,467,301,24,253,11,11,0,0,0,0,0,0,0,0,0,0,2
51,2017,II,20-Dec-17,509,310,199,15,163,4,17,0,0,0,0,0,0,0,0,0,0,0
51,2017,III,20-Dec-17,685,36,649,24,587,6,24,0,0,0,0,0,1,0,0,0,2,5
51,2017,IV,20-Dec-17,836,505,331,34,259,3,28,0,1,0,0,0,0,0,0,0,1,5
51,2017,JillaniPark,20-Dec-17,227,23,204,30,138,1,29,1,0,0,0,1,0,0,0,0,0,4
51,2017,PDLBC,20-Dec-17,379,174,205,10,183,7,4,0,0,0,0,0,0,0,0,0,0,1
51,2017,"Project Gulshan-e-Iqbal Park",20-Dec-17,199,184,15,9,0,0,3,2,0,0,0,0,0,0,0,0,0,1
51,2017,V,20-Dec-17,935,206,729,44,625,23,27,1,0,1,0,0,0,0,0,0,1,7
51,2017,VI,20-Dec-17,218,106,112,0,104,5,3,0,0,0,0,0,0,0,0,0,0,0
51,2017,VII,20-Dec-17,298,240,58,1,52,2,2,0,0,0,0,0,0,0,0,0,0,1
51,2017,II,21-Dec-17,510,0,510,134,0,51,250,12,7,18,1,2,2,1,1,0,8,23
51,2017,IV,21-Dec-17,836,514,322,36,265,8,6,1,0,0,0,0,0,0,0,0,0,6
51,2017,VII,21-Dec-17,298,240,58,2,48,2,4,0,0,0,0,0,0,0,0,0,0,2
51,2017,GORs,22-Dec-17,336,210,126,33,0,7,49,1,3,2,0,6,0,0,0,0,2,23
51,2017,JillaniPark,22-Dec-17,227,25,202,48,0,7,94,5,1,2,2,19,1,0,0,0,5,18
51,2017,PDLBC,22-Dec-17,379,0,379,174,0,13,26,3,5,10,1,60,2,0,0,0,6,79
51,2017,"Project Gulshan-e-Iqbal Park",22-Dec-17,199,14,185,128,0,1,24,12,1,0,0,0,0,1,0,0,6,12
51,2017,I,23-Dec-17,768,4,764,421,0,36,119,31,9,8,0,71,2,5,0,0,4,58
52,2017,"Project Gulshan-e-Iqbal Park",26-Dec-17,199,14,185,113,0,11,30,9,0,0,0,1,0,1,0,0,6,14
52,2017,VI,26-Dec-17,211,6,205,99,0,30,26,9,2,9,0,6,4,0,0,0,6,14
52,2017,VII,26-Dec-17,298,2,296,197,0,34,22,11,3,5,0,4,1,1,0,0,1,17
52,2017,GIP,27-Dec-17,215,0,215,124,0,4,43,7,0,11,0,1,1,1,0,0,5,18
52,2017,IV,27-Dec-17,836,18,818,468,0,37,184,19,4,22,0,42,5,0,2,0,9,26
52,2017,II,28-Dec-17,509,0,509,125,0,56,231,11,10,19,0,18,1,1,1,0,11,25
52,2017,VII,28-Dec-17,298,2,296,201,0,17,39,7,3,5,0,3,1,2,0,0,1,17
52,2017,III,29-Dec-17,687,2,685,450,0,67,58,6,4,25,0,11,11,1,2,0,12,38
52,2017,VI,29-Dec-17,211,6,205,110,0,33,27,3,2,7,0,6,1,2,0,0,8,6
52,2017,GIP,30-Dec-17,214,179,35,3,24,0,5,2,0,0,0,0,0,0,0,0,0,1
52,2017,GORs,30-Dec-17,338,273,65,0,63,2,0,0,0,0,0,0,0,0,0,0,0,0
52,2017,I,30-Dec-17,768,671,97,3,89,1,2,0,0,0,1,0,0,0,0,0,0,1
52,2017,II,30-Dec-17,509,374,135,4,116,4,10,0,0,0,0,0,0,0,0,0,0,1
52,2017,III,30-Dec-17,687,77,610,8,583,7,9,0,0,0,0,0,0,0,0,0,0,3
52,2017,IV,30-Dec-17,835,675,160,7,117,6,16,2,0,0,10,0,0,0,0,0,0,2
52,2017,JillaniPark,30-Dec-17,228,204,24,4,0,4,7,0,0,0,7,0,0,0,0,0,0,2
52,2017,PDLBC,30-Dec-17,379,288,91,3,81,1,4,0,0,0,0,1,0,0,0,0,0,1
52,2017,"Project Gulshan-e-Iqbal Park",30-Dec-17,199,184,15,11,0,0,0,2,0,0,0,0,0,0,0,0,0,2
52,2017,V,30-Dec-17,935,548,387,19,350,3,8,0,0,0,1,0,0,0,0,0,0,6
52,2017,VI,30-Dec-17,211,138,73,3,66,2,2,0,0,0,0,0,0,0,0,0,0,0
52,2017,VII,30-Dec-17,298,261,37,1,33,1,2,0,0,0,0,0,0,0,0,0,0,0
01,2018,GIP,1-Jan-18,215,0,215,113,0,9,39,7,0,10,0,1,0,1,0,0,6,29
01,2018,GORs,1-Jan-18,338,212,126,37,0,11,40,1,3,2,0,21,0,0,0,0,2,9
01,2018,JillaniPark,1-Jan-18,228,25,203,42,0,11,93,2,1,1,0,5,0,1,0,0,6,41
01,2018,"Project Gulshan-e-Iqbal Park",1-Jan-18,199,15,184,115,0,16,17,16,1,0,0,1,0,1,0,0,7,10
01,2018,V,2-Jan-18,935,1,934,469,0,59,231,13,13,36,1,28,4,4,0,0,5,71
01,2018,III,3-Jan-18,687,2,685,428,0,56,60,5,5,25,0,26,18,2,2,0,13,45
01,2018,PDLBC,3-Jan-18,379,0,379,268,0,14,36,3,4,9,0,17,2,0,0,0,4,22
01,2018,I,4-Jan-18,769,1,768,497,0,40,112,20,9,9,0,23,3,13,0,0,10,32
01,2018,IV,5-Jan-18,835,18,817,454,0,40,206,25,5,21,0,9,7,1,2,0,7,40
01,2018,GORs,6-Jan-18,339,0,339,35,0,10,206,3,8,2,2,51,2,1,0,0,2,17
01,2018,II,6-Jan-18,509,0,509,128,0,41,275,11,6,19,0,2,2,2,2,0,6,15
02,2018,GIP,8-Jan-18,215,0,215,122,0,6,38,3,0,11,0,2,1,1,0,0,5,26
02,2018,VI,8-Jan-18,210,6,204,108,0,19,29,7,2,10,0,5,3,1,0,0,10,10
02,2018,VII,8-Jan-18,298,1,297,182,0,23,42,8,3,5,1,17,4,0,0,0,2,10
02,2018,JillaniPark,9-Jan-18,228,24,204,40,0,8,116,4,0,0,0,6,1,0,0,0,6,23
02,2018,PDLBC,9-Jan-18,378,0,378,263,0,26,23,4,5,8,0,10,2,0,0,0,8,29
02,2018,"Project Gulshan-e-Iqbal Park",9-Jan-18,198,15,183,116,0,4,31,13,1,0,0,0,0,1,0,0,6,11
02,2018,GIP,10-Jan-18,214,179,35,4,24,0,5,1,0,0,0,0,0,0,0,0,0,1
02,2018,GORs,10-Jan-18,339,274,65,0,63,1,1,0,0,0,0,0,0,0,0,0,0,0
02,2018,I,10-Jan-18,769,659,110,1,101,3,5,0,0,0,0,0,0,0,0,0,0,0
02,2018,II,10-Jan-18,508,373,135,4,116,5,10,0,0,0,0,0,0,0,0,0,0,0
02,2018,III,10-Jan-18,687,68,619,4,595,7,11,0,0,0,0,0,0,0,0,0,0,2
02,2018,IV,10-Jan-18,835,676,159,10,129,2,14,1,0,0,0,0,0,0,0,0,0,3
02,2018,JillaniPark,10-Jan-18,228,205,23,9,0,2,7,1,0,0,0,0,0,0,0,0,0,4
02,2018,PDLBC,10-Jan-18,378,273,105,4,96,1,4,0,0,0,0,0,0,0,0,0,0,0
02,2018,"Project Gulshan-e-Iqbal Park",10-Jan-18,198,183,15,12,0,1,0,1,0,0,0,0,0,0,0,0,0,1
02,2018,V,10-Jan-18,933,470,463,14,426,7,13,0,0,0,0,0,0,0,0,0,0,3
02,2018,VI,10-Jan-18,211,86,125,3,115,1,6,0,0,0,0,0,0,0,0,0,0,0
02,2018,VII,10-Jan-18,298,261,37,1,33,1,2,0,0,0,0,0,0,0,0,0,0,0
02,2018,V,11-Jan-18,933,23,910,424,0,43,230,13,13,36,0,24,5,3,0,0,4,115
02,2018,I,12-Jan-18,767,0,767,511,0,36,108,20,12,6,0,17,4,7,0,0,2,44
02,2018,IV,12-Jan-18,836,805,31,3,0,18,9,0,0,0,0,0,0,0,0,0,0,1
02,2018,II,13-Jan-18,508,0,508,126,0,39,269,14,12,18,0,3,1,2,2,0,2,20
02,2018,IV,13-Jan-18,836,494,342,118,0,43,118,16,2,18,0,2,2,1,0,0,1,21
03,2018,III,15-Jan-18,676,3,673,423,0,63,73,6,7,27,0,12,7,2,1,0,5,47
03,2018,VI,15-Jan-18,210,7,203,115,0,31,25,4,0,10,0,5,4,0,0,0,0,9
03,2018,PDLBC,16-Jan-18,374,0,374,267,0,23,26,7,4,9,0,6,3,1,0,0,0,28
03,2018,VII,16-Jan-18,297,2,295,178,0,36,49,11,2,5,0,4,2,1,0,0,0,7
03,2018,GIP,17-Jan-18,216,0,216,120,0,7,51,4,0,10,1,1,2,1,0,0,2,17
03,2018,GORs,17-Jan-18,339,0,339,41,0,19,197,4,6,2,0,8,2,1,0,0,0,59
03,2018,JillaniPark,17-Jan-18,227,24,203,45,0,5,115,5,2,0,0,5,1,0,0,0,4,21
03,2018,"Project Gulshan-e-Iqbal Park",17-Jan-18,189,15,174,109,0,12,32,5,0,0,0,1,0,1,0,0,0,14
03,2018,IV,18-Jan-18,835,9,826,455,0,59,210,23,5,0,0,12,5,2,2,0,2,51
03,2018,V,19-Jan-18,927,21,906,462,0,50,222,6,11,34,2,47,5,3,0,0,2,62
03,2018,GIP,20-Jan-18,216,0,216,16,162,10,21,2,0,0,0,0,0,0,0,0,0,5
03,2018,GORs,20-Jan-18,338,273,65,0,63,2,0,0,0,0,0,0,0,0,0,0,0,0
03,2018,I,20-Jan-18,763,655,108,1,99,3,4,0,0,0,0,0,0,0,0,0,0,1
03,2018,II,20-Jan-18,500,365,135,2,117,6,10,0,0,0,0,0,0,0,0,0,0,0
03,2018,III,20-Jan-18,670,68,602,3,579,4,15,0,0,0,0,0,0,0,0,0,0,1
03,2018,IV,20-Jan-18,834,675,159,9,119,3,15,2,0,0,10,0,0,0,0,0,0,1
03,2018,JillaniPark,20-Jan-18,229,34,195,30,113,1,31,4,0,0,0,0,0,0,0,0,0,16
03,2018,PDLBC,20-Jan-18,373,278,95,4,86,0,5,0,0,0,0,0,0,0,0,0,0,0
03,2018,"Project Gulshan-e-Iqbal Park",20-Jan-18,189,133,56,22,0,1,15,0,1,0,0,0,0,1,0,0,2,14
03,2018,V,20-Jan-18,927,496,431,13,395,9,12,0,0,0,0,0,0,0,0,0,0,2
03,2018,VI,20-Jan-18,208,107,101,0,91,2,8,0,0,0,0,0,0,0,0,0,0,0
03,2018,VII,20-Jan-18,295,257,38,1,33,1,2,0,0,0,0,0,0,0,0,0,0,1
04,2018,I,22-Jan-18,763,1,762,486,0,69,107,16,13,6,0,14,4,9,0,0,3,35
04,2018,III,23-Jan-18,670,461,209,127,0,15,26,6,0,8,0,1,3,0,0,0,6,17
